hour_of_day,day_of_week,month,drivers_nearby,local_demand_score,is_raining,lead_time_minutes,trip_distance_km,is_airport_trip,label_assigned
5,4,5,2,0.3768887980747866,1,15,7.5948172427354965,0,0
22,6,3,1,0.9319754108090494,0,30,13.418155107239507,0,0
19,4,7,8,0.3119795972536401,0,30,8.03124815442637,0,1
19,2,7,3,0.6432496692791241,0,120,3.6893180583514544,0,1
15,6,2,9,0.34594066366934684,0,15,7.534465580921288,0,1
3,2,4,6,0.47455734212582523,1,120,5.570063262394362,0,1
7,5,9,20,0.1166126374422648,0,45,25.584689396138362,0,1
1,4,4,3,0.6674152375524127,0,45,13.955804411588783,0,1
11,2,11,16,0.8369886040063019,1,60,17.296354283388045,0,0
4,4,8,1,0.025412698791913546,0,60,4.955818509191296,0,1
11,1,8,20,0.1831180406651084,0,45,14.688637655045541,0,1
7,5,4,0,0.40119802608039623,0,15,4.978574728428913,0,1
12,3,6,4,0.35120905424020654,0,45,3.3129217703381775,0,1
0,2,3,8,0.10628338730704456,0,120,19.627998628248143,0,1
17,5,12,1,0.5985594087673269,0,45,10.615722263189301,0,0
13,3,2,19,0.07168779800966485,0,30,24.57952737722681,0,1
9,4,4,4,0.06066939154676754,1,30,5.002144550853749,0,1
21,1,6,1,0.6159804432395969,1,45,2.0602025728190796,0,0
13,3,6,17,0.20584151910022852,0,60,17.21627809519539,0,1
4,2,7,8,0.5877818019299752,0,45,10.553419407995982,0,1
16,0,3,16,0.21791813821100336,1,30,3.4234956774151133,0,0
9,6,10,19,0.7701606425247576,1,120,12.734741033538702,0,0
13,2,6,8,0.7231790473442418,0,30,7.784438882550737,0,1
2,0,11,1,0.23442128751229951,1,30,7.611818790212651,0,0
16,1,5,0,0.48801704705234017,0,60,9.17686647109616,0,0
3,6,5,8,0.8934793800946379,0,120,4.952304834053569,0,1
0,6,9,16,0.1663678507921027,0,60,14.96719933214167,0,1
10,4,12,15,0.3961821964023968,0,60,15.30912744067863,0,1
14,4,7,10,0.7952638465466721,0,15,9.510201163279762,0,1
16,2,8,5,0.8972349440442546,0,15,21.665319804794223,0,1
9,0,10,9,0.380694097867199,0,30,13.921724359089536,0,1
20,4,3,15,0.9564956580328522,1,45,16.560404580089667,0,0
18,5,2,1,0.40090555013471574,0,30,8.65603024342981,0,0
3,6,10,18,0.8863114781706952,0,60,5.164130239351264,0,1
15,4,7,19,0.17463297335704409,0,45,22.740665180164534,0,1
15,2,4,8,0.1766175080493293,1,120,7.280848476438773,0,1
19,2,12,9,0.3354640614644949,0,15,3.6061445526719695,0,1
15,4,2,17,0.9226671931653323,0,60,10.563008396290078,0,1
8,3,6,4,0.30808780471534336,0,15,8.030175408776444,1,1
22,6,12,1,0.4873090454621385,0,15,20.831649297273053,0,1
11,3,7,17,0.675374380170946,0,60,16.494418829477603,0,1
7,5,9,7,0.39370200090109864,0,30,1.228448825365497,0,1
17,0,12,16,0.9615169358092001,0,15,8.283063443592868,0,1
5,6,10,15,0.17969191907644555,0,45,7.228784431038975,0,1
2,1,8,16,0.8287020630641448,0,120,19.16074908783211,0,1
0,2,11,15,0.3744723069325655,0,120,15.692250892013712,0,1
22,3,8,9,0.1067277978677752,0,30,10.825716863158814,0,1
10,4,8,6,0.07410514610911778,1,45,1.1134927038894316,0,0
19,1,10,0,0.6059555950051712,0,60,12.625540439980208,0,0
11,5,12,14,0.3701088070529426,0,60,20.126488896546267,0,1
19,0,5,8,0.7349495345151006,0,120,18.876326881523447,0,1
5,1,2,16,0.09288412310453464,0,120,8.440422718205612,0,1
10,5,12,20,0.05621845456556107,0,60,3.360287013119812,0,1
16,3,2,10,0.07597664543192206,0,45,4.165310662726493,0,1
0,6,7,19,0.5715551550087095,0,15,13.548481321808799,1,1
17,1,5,16,0.002593395074729443,0,120,5.164130239351264,0,1
20,6,3,5,0.9212273573740146,0,60,2.534580590968303,0,0
16,3,7,18,0.9516702118911777,0,45,21.707445192620312,0,1
20,6,7,1,0.2371871153059496,0,15,5.885296369519222,0,0
3,4,7,8,0.9309379421957801,0,15,3.157689434082653,0,1
4,2,7,15,0.005569476016922814,0,60,6.656878292534503,0,1
1,0,2,13,0.35316884433959295,0,15,17.902604397286716,0,1
12,4,5,10,0.8535790732854461,0,60,23.23224474769643,0,1
1,6,12,20,0.3863182606239124,0,45,9.228975862106088,0,1
4,2,7,3,0.07331381277499971,1,15,12.833710952719699,0,1
18,5,3,9,0.639984758482226,0,45,3.218884592812699,0,1
22,2,11,12,0.5572027935610286,0,120,5.885296369519222,0,1
0,6,2,17,0.498824404324838,0,30,8.61496280890598,0,1
1,5,11,13,0.025275049272561745,0,60,3.7728596595328576,0,1
20,0,7,9,0.12812484701604754,0,60,13.721390839361804,0,1
15,2,4,4,0.5917121551640829,0,120,13.065010756304723,0,1
14,3,10,0,0.10871337070102849,0,30,11.118843328824635,0,0
18,3,2,1,0.7270871345678106,0,45,26.843717426720065,0,0
14,4,5,19,0.33614588168641,0,30,6.629676977418582,0,1
13,5,5,20,0.47102966856144224,1,60,14.474247475793213,1,0
3,3,11,5,0.9368786619500122,0,30,18.41341764639676,0,1
15,1,8,6,0.4359449700479945,0,45,17.21627809519539,0,1
6,5,4,13,0.8666180479902303,1,30,8.03124815442637,0,0
8,5,11,1,0.08241159851295377,0,45,8.46539759247279,0,0
4,2,2,9,0.6120753226241316,0,30,6.020767864279193,0,1
22,5,1,7,0.34982555608257415,0,45,22.740665180164534,0,1
5,6,4,17,0.02198092236798499,0,15,4.157730651796732,0,1
13,6,8,12,0.12763712338740363,0,60,14.084293659459401,0,1
14,3,12,8,0.9781895601865732,0,45,4.206034358303968,0,0
17,0,10,10,0.6353813242468473,0,30,3.7728596595328576,0,1
4,2,6,3,0.5813974572893502,0,45,14.72408131283428,1,1
4,4,10,8,0.6002177286970162,0,30,14.68012660429963,0,1
4,3,12,15,0.9587730202257744,0,60,12.726240026007384,0,1
21,4,10,14,0.885976174246845,1,15,15.864123898292128,0,0
18,2,3,8,0.6524128369978354,0,15,9.324350859430156,0,1
18,3,1,3,0.31998676020591,0,120,16.051888521116258,0,0
3,3,2,20,0.4854395325215325,0,15,9.322357785530716,0,1
4,1,5,16,0.7385914993227427,1,15,10.579696935328684,0,1
3,0,11,18,0.4235790090161966,0,120,4.952304834053569,0,1
1,3,12,4,0.6893327211113229,0,45,6.393395900852561,0,1
14,5,10,9,0.30153982958323255,1,120,14.073762820162138,0,0
10,0,9,3,0.6813392711057176,0,30,19.136948397001618,0,1
11,1,7,4,0.5992703888401676,0,120,21.833753199054023,0,1
22,3,10,20,0.10131455682206836,1,30,3.3129217703381775,0,0
21,4,3,19,0.6696128026386695,0,30,16.560404580089667,0,1
0,4,11,20,0.72126266616338,0,45,21.467017871115942,0,1
15,3,4,8,0.625453401485119,0,120,4.48602256083674,0,1
19,2,4,6,0.49556815237355534,0,120,9.02746331207833,0,1
11,5,5,12,0.353651192175376,1,60,14.592111198332933,0,1
20,1,5,1,0.8769438055086992,0,15,9.669102056641984,0,0
5,3,7,13,0.7465069902403476,0,15,10.615722263189301,0,1
18,5,11,4,0.5229136255875395,0,15,12.619803890495914,0,1
22,2,7,8,0.9296815134965983,0,60,8.005309431583731,0,1
18,5,1,2,0.1960629347797862,0,60,15.814591717746138,0,0
12,5,12,9,0.9304208844496432,0,60,3.8751181164420037,0,0
15,6,10,4,0.0893104975916641,1,15,4.078450879177847,0,0
14,5,6,18,0.5371075277922773,0,45,9.657096791020098,0,1
6,0,12,12,0.9224207312761998,0,45,0.9544325067831071,0,1
19,6,5,3,0.15339623760201382,0,30,19.144425706026336,0,1
15,0,6,10,0.25691979977512347,0,30,19.74656553919268,0,1
12,4,8,17,0.5018796042528877,0,30,12.078382658987648,0,1
18,4,8,9,0.44777971238485614,0,15,18.106598747800295,0,1
11,2,2,3,0.23946158133813467,1,15,4.204799589925609,0,0
11,3,2,15,0.7140011661149724,0,60,5.05578107958667,0,1
4,5,6,15,0.02107755587498572,0,120,19.519514269057094,0,1
7,0,7,0,0.44475239625826246,0,45,13.789483671762746,0,0
18,0,6,19,0.533110887941355,0,120,6.414609259103711,0,1
18,3,3,19,0.8516018225205882,0,30,8.151893522084501,0,1
1,4,8,6,0.9896741517645012,0,60,8.919076361364215,0,0
10,2,2,6,0.0128058566727699,0,120,1.4550281960368705,0,1
10,5,9,16,0.24631545024038726,1,60,7.3605315031027665,0,0
0,4,10,0,0.25125037141569606,0,60,14.336360342351302,0,1
7,5,10,0,0.612381146012204,1,60,15.347263441016088,0,0
22,2,4,7,0.5120959316170135,0,15,10.553419407995982,0,1
16,0,8,0,0.03801415762449878,0,120,15.921220194227189,0,1
19,0,6,4,0.37661752985014385,0,15,13.909327266973985,0,1
9,2,11,14,0.8511734542723254,0,45,6.414609259103711,0,1
22,1,12,9,0.5454810153372015,0,30,5.0239980403095625,0,1
15,5,2,6,0.39328376079944427,0,30,7.789845938515272,0,1
19,6,10,16,0.9170939985929022,0,45,8.775935883862843,0,0
18,2,1,12,0.8709604508826507,0,45,25.07816684234796,0,0
9,3,4,3,0.34472626966755815,0,15,12.027638651132209,0,1
12,1,8,12,0.1291098863555108,0,15,14.13200907007351,0,1
23,5,2,1,0.9877417915479596,0,120,14.671335211586246,1,0
13,1,6,20,0.4231188037073206,0,120,3.4062478358725397,0,1
21,6,1,6,0.9268770784806885,0,120,10.287645661111792,0,1
22,2,3,7,0.20545729015290004,1,15,11.03855430486488,0,1
15,1,9,12,0.6936720244651515,0,30,12.793172212144194,0,1
1,2,4,17,0.9774213371104862,0,30,12.965329738308885,0,1
23,0,6,13,0.848059809742374,0,60,15.786080864201875,0,1
22,5,1,20,0.9735496032152797,0,45,11.829253130741883,0,1
18,0,2,1,0.06657156512906559,0,45,7.328198307222027,0,0
19,1,3,8,0.40767683266229016,0,30,18.91498947724138,1,1
14,0,4,17,0.4853637594185597,0,60,14.83361129809145,0,1
21,0,1,3,0.11929059243049156,0,30,11.562275850981111,0,1
12,3,10,20,0.9940708542693163,0,60,7.794086640433487,0,1
18,4,1,8,0.7246779137933917,0,45,18.053857497469203,1,1
5,6,3,4,0.8746047170704927,0,45,7.519712329523262,0,1
23,3,6,0,0.7522657925001809,0,120,5.1514678701705225,0,0
6,3,12,1,0.7285838253164015,1,30,10.459596712158499,0,0
11,3,2,6,0.6726005543812162,0,120,16.16451904196504,0,1
18,0,4,11,0.3267139483424165,0,15,12.54281397292913,0,1
17,2,10,10,0.5836417212532944,0,15,17.474419219987514,0,1
4,0,6,9,0.4027019728907233,0,15,24.70075897275625,0,1
16,1,9,10,0.8838817128742178,0,60,2.1669854449862096,0,0
15,1,6,15,0.0015752670649779033,0,60,5.62603990465354,0,1
11,5,11,16,0.9548134623698435,0,15,6.373112117160669,0,1
21,3,10,19,0.9900466210781903,0,120,16.787639183239794,0,1
2,2,8,10,0.912307184507404,0,120,3.8751181164420037,0,1
4,4,6,0,0.9212931568392773,0,45,2.9891780000369663,0,0
15,2,8,4,0.8868556112256655,0,45,7.781043337873933,0,1
16,1,10,3,0.6169142363560548,0,60,8.775935883862843,0,1
1,0,5,19,0.5132437492680162,1,15,9.222180062098325,1,0
6,5,7,15,0.9481240548488254,0,120,14.68012660429963,0,1
19,2,8,0,0.679589715812606,0,15,7.280848476438773,0,0
22,0,2,7,0.8933671363342466,0,15,18.91498947724138,1,0
18,0,7,4,0.8193176666715966,1,120,7.057948933984285,0,0
4,2,4,10,0.7337907905744834,0,30,6.623146901301409,0,1
7,3,9,10,0.5811915666342342,0,45,11.392178904616468,0,1
12,6,4,1,0.8028171429009578,1,60,7.228784431038975,0,0
21,0,3,13,0.15157965337193302,0,60,5.302057406182126,0,1
16,1,5,18,0.747086086989717,1,30,3.5500067556004105,0,1
1,1,11,10,0.7606663666634436,0,120,11.838694281520327,0,1
10,5,11,12,0.06558566378004194,1,120,12.169602289275637,0,0
8,4,8,4,0.34270814541877526,0,45,7.595673678060152,0,1
23,4,8,12,0.5497715833947147,0,30,16.498449788806823,0,1
9,1,7,4,0.17205786182559946,0,120,15.30912744067863,0,1
16,5,9,10,0.29841577884695414,1,15,14.96994396739132,0,1
23,4,6,1,0.2706207786920971,0,120,5.150353988280254,0,0
18,5,2,11,0.6111551230208093,0,30,19.950035984425405,0,1
1,4,5,2,0.6330474506937258,0,15,8.153425318472259,0,0
17,3,10,15,0.5439629125390709,0,15,13.418155107239507,0,1
13,2,11,15,0.7756465589869043,0,45,13.705221851247424,0,1
8,0,12,2,0.6457449929014899,0,45,19.170766168559986,0,1
12,4,6,8,0.6427602595426447,0,60,3.5500067556004105,0,1
9,6,8,19,0.219208114606409,0,30,9.222180062098325,1,1
10,1,1,16,0.06451771598658473,0,15,21.643454870559637,0,1
22,5,2,4,0.9070788652960761,0,45,9.299978707533441,0,1
11,6,4,1,0.6720919764367422,0,15,12.913775403027305,0,0
18,1,1,10,0.8156695578859793,0,15,21.475363481224274,0,0
15,2,12,3,0.4753489341544245,1,45,12.71273396777457,0,0
15,0,1,8,0.6542935066840982,1,15,15.944399494269165,0,0
14,3,11,16,0.4254890146164949,0,60,7.483156513970459,0,1
3,6,10,15,0.6746095830520578,1,30,4.336591395549256,0,0
14,2,3,12,0.8287819328502972,0,45,3.4062478358725397,0,1
16,0,2,20,0.43434294125469397,1,60,6.375897632928367,0,1
14,0,9,17,0.6314911063653917,0,45,13.023114456468432,0,1
4,6,12,3,0.9773798629641529,0,15,4.636777941590319,0,1
21,1,4,12,0.6331651520222179,0,30,12.274408212939692,0,1
21,3,1,4,0.7269749745658797,1,60,2.3861877132415317,0,1
11,1,9,20,0.34320671419569926,0,15,11.620070864885566,0,1
3,6,12,9,0.8943637688997712,0,120,19.40824641545014,1,1
8,5,7,2,0.9651212178077697,0,60,11.917075452790153,1,0
1,4,1,18,0.6081594782412485,0,120,4.448831856434669,0,1
14,5,8,5,0.5402868385988026,0,120,4.651650250231413,0,1
9,1,8,15,0.21563015958395815,1,60,15.065878962667927,0,0
17,4,5,17,0.2612806217245618,0,30,18.91498947724138,1,0
4,5,12,13,0.38712114618008664,1,60,5.840121709684697,0,0
12,0,9,4,0.4502617337287328,1,45,14.150750253938503,0,1
16,4,8,2,0.8542281314106657,0,15,18.617184683276,0,0
23,3,8,8,0.6402194522709961,1,15,7.5948172427354965,0,0
18,5,6,7,0.8430321853203472,0,45,7.228784431038975,0,1
4,0,12,13,0.9147497516709616,0,15,17.915047639824508,0,1
18,1,3,17,0.34798529496717556,1,60,27.498574527994183,0,0
22,1,8,18,0.8233390071411636,0,30,7.328198307222027,0,1
12,3,10,15,0.8200082769087219,0,30,20.045993937344274,0,1
0,6,11,10,0.710021115851388,0,60,5.50389348993518,0,1
22,0,3,16,0.492273891714065,0,30,8.272046604858806,0,1
16,6,11,0,0.9771581333742607,0,120,20.9027335913487,0,0
16,0,9,17,0.33483701778554165,0,60,16.341527183909943,0,1
23,5,6,19,0.41074214095861894,0,60,16.529373982343873,1,1
1,2,4,6,0.6553587453525341,0,45,13.265633295912004,0,1
12,6,6,5,0.17202223289548213,0,30,10.43031423518994,0,1
4,2,11,18,0.32507706423689064,0,15,7.478767839890842,0,1
6,6,11,14,0.6168056069382778,0,15,3.0055398771780353,0,1
4,6,12,2,0.8051233767028243,0,60,12.354680695505388,0,0
20,1,3,16,0.6814194008867679,0,60,17.296354283388045,0,1
10,2,1,3,0.3294456576815621,0,120,15.340263199086671,0,1
23,6,7,6,0.9402746466006014,1,120,2.7988676318893,0,0
3,0,11,12,0.5874083138462817,0,15,11.040242100028074,0,1
8,2,10,15,0.759676286651326,1,30,13.789483671762746,0,0
15,4,5,3,0.9593237276105675,1,15,17.244215853493024,0,0
20,6,10,16,0.7113162822125598,1,30,13.373705136465404,0,0
12,3,5,8,0.2587723065279389,0,15,5.004078218316067,0,1
2,3,2,15,0.37539425778067836,0,120,14.130456043089973,0,1
23,5,12,8,0.6649497643921443,1,45,6.137281234002113,0,1
20,3,10,17,0.9431408703318873,0,30,5.729103926669599,0,1
14,0,5,17,0.3325053517085117,0,45,4.608305766774385,0,1
4,1,2,19,0.9046990715950816,0,120,19.538349215159627,0,0
18,1,9,7,0.7561875109604492,0,120,17.902604397286716,0,1
21,3,11,10,0.3989262029758538,1,15,6.016985044541116,0,0
3,0,5,18,0.561239620317362,1,15,16.271697086998326,0,0
0,0,6,19,0.3236560944388057,1,15,6.030973793276073,0,1
0,0,2,5,0.3101672154233922,0,15,6.030973793276073,0,1
12,5,12,12,0.11951311154612076,0,45,5.2851103961886166,0,1
8,1,9,8,0.40894219796453124,0,30,14.592111198332933,0,1
14,5,7,16,0.3632240023366996,0,45,7.0255719815473165,0,1
17,3,6,0,0.2783844474614878,1,60,9.917622858240438,0,0
21,4,6,19,0.6795936528491207,1,120,2.0996247554878766,0,1
9,4,2,20,0.879537155694828,1,120,3.1992052286725423,0,0
6,1,8,12,0.5726684754288648,0,120,12.80610631150006,0,1
15,3,2,16,0.4714862546833334,0,60,4.028418252878652,0,1
14,5,10,7,0.5403447232871301,0,30,2.084272196342527,0,1
15,1,2,11,0.8289101512131749,0,60,4.678251793096534,0,0
6,5,5,18,0.5940922710159244,0,45,7.887144338609152,0,1
3,4,7,17,0.6030798347468785,0,60,5.364518390193853,0,1
18,5,10,16,0.7415921663749957,0,15,7.422966987979332,0,1
21,0,9,7,0.9250221931327401,0,15,8.537515901950758,0,0
18,0,10,6,0.2403030301626754,0,120,8.246567455070336,0,1
17,3,4,11,0.6936576026413687,1,120,3.360287013119812,0,1
8,2,10,8,0.7083779197200383,0,15,6.658468642631382,0,1
10,3,7,5,0.3109314040174803,0,30,1.4532687763469283,0,1
21,5,2,2,0.13906445790119593,0,60,25.067237140574473,0,0
21,2,9,2,0.009562058176630694,1,60,13.185554386873548,0,0
19,4,1,20,0.31977420959537073,0,60,17.68794397974313,0,1
12,6,6,9,0.8376123697048867,0,120,8.02956105253275,0,1
12,1,5,11,0.41010810360827465,0,30,2.6723832546627055,0,1
0,1,5,15,0.10965914081831885,0,15,15.332931889306371,0,1
18,6,7,6,0.37981187631350677,0,30,19.16074908783211,0,1
0,1,8,6,0.7876630948808558,0,45,9.465311040611537,0,1
11,2,4,14,0.9388840963222301,0,15,19.079528841083025,0,1
14,3,11,9,0.5298176767520887,0,45,14.454028360674625,0,1
0,3,5,1,0.43483639082426495,0,30,15.83016842418233,0,0
10,2,12,13,0.5590335759342794,0,45,7.266917363757316,0,1
9,0,4,20,0.38390520358616786,1,120,13.314189912984073,0,0
18,5,3,9,0.2915474412201987,0,60,12.54281397292913,0,0
5,1,8,4,0.6117311847974483,0,45,4.219318653929179,0,1
2,3,7,13,0.442658616581307,1,120,22.656422595733595,0,0
3,6,9,13,0.676555737135771,1,15,4.0067588446202524,0,1
10,6,6,1,0.6573707589191319,1,60,3.223747354391988,0,0
2,2,7,5,0.47522007912058783,0,30,7.66027530802413,0,1
15,5,9,14,0.8665638555216868,0,30,8.31784455119657,0,1
16,4,9,0,0.2057120043953783,0,60,9.669102056641984,0,0
22,6,10,4,0.5238392525063115,0,15,12.169602289275637,0,1
19,3,9,5,0.2648156367346497,0,60,13.626056028345655,0,1
0,4,6,3,0.5844520276410331,0,120,12.327859473440778,0,1
6,1,3,0,0.3947555024091933,0,120,2.4308203970233127,0,1
5,5,11,16,0.9428140487331111,1,15,20.610891482566014,0,0
17,2,3,18,0.9636918131265131,1,15,9.011987096734533,0,0
15,1,8,13,0.8109724199669863,0,15,12.608530961423204,0,1
14,6,1,0,0.7665006860380904,0,60,12.324510850969663,0,0
23,5,9,18,0.7872776664364676,0,30,22.740665180164534,0,1
10,5,8,0,0.25248722171822047,0,30,7.641990366676644,0,0
8,1,10,10,0.8183280277297965,0,60,2.4308203970233127,0,1
17,6,8,5,0.7768211779820853,0,30,12.49734704335967,0,1
17,2,5,14,0.8131554953161126,0,15,12.599411180608406,0,1
18,3,9,12,0.991790393211095,1,120,15.75774509937307,0,0
6,4,3,6,0.61263187596993,0,30,3.8751181164420037,0,1
1,5,1,0,0.6998836205630711,0,60,6.111428866432047,0,1
13,5,4,7,0.04459904099869394,0,15,6.786274334325965,0,1
19,3,8,2,0.7132431135042947,0,15,15.283252749609748,1,0
5,3,5,4,0.4805514531258469,0,45,8.621321445631498,0,1
16,5,10,5,0.3714318119261547,0,15,14.671859769225042,0,1
4,6,8,8,0.8274944276476127,0,30,8.602461399811673,0,1
23,1,4,20,0.8951795820137824,0,15,16.579023349872802,0,1
19,5,7,19,0.16761308350024606,0,120,9.781762436214716,0,1
9,1,12,13,0.8207319611536783,0,120,6.4594579123790865,0,0
19,5,3,16,0.4796367187580992,1,30,14.133602971494772,0,0
8,6,9,20,0.1575270587480243,0,45,18.617184683276,0,0
6,6,4,1,0.6307431404267098,1,45,7.359710092935691,0,0
17,1,9,14,0.25696309546141216,0,30,12.359398454188755,0,1
20,4,3,18,0.4717381140119503,1,30,12.49734704335967,0,0
1,4,4,7,0.14564417749680458,0,120,13.803707227369557,0,1
14,0,10,19,0.10513053039626741,0,45,6.334634812170163,0,1
21,0,9,5,0.8249617359416848,1,45,10.4328517529811,0,0
14,1,8,10,0.8165547236847785,1,120,18.51463710576806,0,0
12,5,5,11,0.3795315072073948,0,15,3.587004810818489,0,1
18,5,6,16,0.16540389571776581,0,60,7.66027530802413,0,1
19,0,2,12,0.5419056339489454,1,30,5.245438623091696,0,0
19,1,11,5,0.6702634827897394,0,120,16.229118458911906,0,1
13,1,6,17,0.5308953703511868,0,120,16.946348688054435,0,1
2,3,4,3,0.37779394247962705,0,120,8.710708867139266,0,1
3,6,11,1,0.9504028450731208,1,120,9.699619467717946,0,0
20,4,11,9,0.6229315168385203,0,45,10.957724275554526,0,1
23,2,6,12,0.8065798316428774,1,60,9.324350859430156,0,0
22,1,2,20,0.24735870257230574,0,15,5.061158137567692,0,1
9,2,11,0,0.5414912862511839,0,15,9.322314921424018,0,0
12,5,2,9,0.016166663707994133,0,30,16.44936395946596,0,1
0,3,1,0,0.1318587496326733,0,30,3.587004810818489,0,1
12,0,7,15,0.3130305229956002,0,60,1.1134927038894316,0,1
19,0,12,13,0.5770346514554705,1,15,5.299424122334451,0,0
12,4,12,0,0.015705564079967038,1,120,5.512296192831228,0,0
2,4,6,13,0.4773772747115055,0,60,8.360948387921203,0,1
6,5,2,10,0.6253645029312902,1,15,2.2596615122461126,0,1
14,6,3,19,0.8345868895869011,1,120,13.863698411256076,0,0
3,6,5,9,0.39731761509058183,0,120,3.9826048213557605,0,1
16,5,10,2,0.7570241111386187,0,30,17.464526935493456,0,1
5,4,5,12,0.03856550976370743,0,30,19.23718207379781,0,1
16,2,6,15,0.06635391962649106,0,15,8.710708867139266,0,1
20,0,3,13,0.0034962714480620827,1,15,8.31784455119657,0,0
22,0,7,15,0.9236399885031865,0,60,11.062343581805614,0,1
4,3,7,19,0.030992097918000838,0,30,3.457210331351208,0,1
19,1,10,18,0.0715467092376948,0,60,12.942896240016417,0,1
19,0,7,1,0.7393802573765236,0,60,9.322357785530716,0,0
8,4,4,17,0.35332516163709116,1,30,6.307684626443552,0,0
17,3,1,16,0.054681334218291355,0,45,19.136948397001618,0,1
16,5,3,16,0.24937789213740214,0,30,1.4089888964616901,0,1
14,3,5,16,0.5306732977578557,0,15,8.65603024342981,0,1
4,1,6,19,0.632474016838457,0,30,12.942499405780447,0,1
20,6,11,13,0.1556800767966603,0,30,15.30912744067863,0,1
13,3,1,11,0.43663546120265073,1,60,22.523704612395044,0,0
18,5,10,1,0.9381348631448982,1,45,5.2493086026921185,0,0
19,5,8,11,0.3191251925491303,1,15,9.034875108701714,0,0
6,0,5,8,0.6345277412858268,0,45,9.669102056641984,0,1
20,6,12,3,0.29573066495904365,0,120,10.615722263189301,0,1
4,6,6,11,0.2290967582547888,0,60,20.831649297273053,0,1
15,5,2,5,0.24394240338454454,0,45,9.62630131479658,0,1
17,6,6,12,0.9101365078505727,0,45,4.447807777500306,0,0
4,6,6,15,0.54401875171769,1,120,8.356738217284901,0,1
5,2,7,6,0.8733110598126403,0,120,5.840121709684697,0,0
5,5,9,10,0.09422224623440978,0,120,7.422966987979332,0,1
15,3,4,5,0.965635990290529,1,60,18.053857497469203,1,0
23,0,2,8,0.4521077175131021,0,60,16.755279025165393,0,1
22,2,5,7,0.8028630150207445,0,30,15.095739384114832,0,0
7,0,11,19,0.041613141676270504,0,120,14.454028360674625,0,1
2,4,6,6,0.19825944748046997,0,15,5.066596623071431,0,1
14,4,3,17,0.022608074158556923,0,15,11.436787255978588,0,1
7,1,5,16,0.3169737883957999,0,15,18.548918697258337,0,1
3,3,7,2,0.5479134916918104,0,15,15.404085596475303,0,0
2,5,10,0,0.09249918905418753,0,30,19.68584359869542,0,0
8,1,8,18,0.9522046168968684,0,45,16.68122640436536,0,0
6,4,9,1,0.32825620322778204,0,30,10.579696935328684,0,1
0,5,4,12,0.12507131251543657,1,15,15.875007914321602,0,1
